,GLD,MDY,DBC,QQQ,SPY,TLT,VTV,VBR,PSQ
2/9/2009,88.32001,96.19,20.22,31.5,87.10001,102.62,38.23,39.02,273
2/10/2009,90.21001,92.19,19.96001,30.34,83.11,104.85001,36.09,37.02,282.92
2/11/2009,92.28999,92.12,19.84,30.2,83.60001,106.21001,36.48,37.2,283.71996
2/12/2009,93.17,92.88,19.87,30.57001,83.66,105.21001,36.38,37.28,280.28004
2/13/2009,92.55,91.92,19.50999,30.42999,82.75999,102.41,35.92,36.60001,281.8
2/17/2009,95.45,87.89,18.42,29.22,79.22,105.60001,34.00999,34.96989,292.52
2/18/2009,96.91,87,18.31,29.24001,79.03,104.7,33.78999,34.59,292.8
2/19/2009,95.77,85.64,18.7592,28.78999,78.181,102.92,33.4099,33.75,297.08
2/20/2009,97.8,84.91,18.55,28.87,77.42,103.92,32.84,33.36,296.15996
2/23/2009,97.73,81.50999,18.37,27.86,74.64999,104.88,31.77879,31.94,306.68
2/24/2009,94.73,84.95,18.72,28.78,77.48,104.77,33.27,33.34,297
2/25/2009,93.14999,83.97,18.94,28.59,76.87199,103.56,33.07001,32.78,298.2
2/26/2009,93.05701,82.75,19.34,27.78999,75.62,102.47,32.57001,32.36,306.24
2/27/2009,92.63,82.12,19.11,27.53,73.92999,101.88,31.63,31.97,309.36
3/2/2009,90.92999,77.00999,18.14999,26.64,70.60001,103.28,29.96001,30.03,319.84004
3/3/2009,90.03999,76.41,18.27,26.62,70.07001,102.59,29.56,29.34,319.64
3/4/2009,88.99001,78.59,18.91,27.33,71.73,102.12,30.16,30.06,311.28004
3/5/2009,91.987,74.94,18.75,26.50999,68.8,104.96001,28.73,28.31,320.08
3/6/2009,92.28999,74.42999,19.2,26.3,68.92,104.25999,28.87,28.25,322.92
3/9/2009,90.57001,73.63,19.09,25.74001,68.11,103.64999,28.75999,27.78999,329.68
3/10/2009,88.14,78.74001,19.03999,27.33,72.17,101.66,30.81,29.97,309.28004
3/11/2009,89.22,79.12,18.44,27.75,72.64,102.75999,30.78999,29.94,304.68
3/12/2009,91.10001,82.67,19.3,28.67,75.5,103.25,32.3,31.75,294.32
3/13/2009,91.3,83.14,19.13,28.74001,76.09,102.73,32.64999,32.13,293.44
3/16/2009,90.8,82.02,19.55,28.25999,75.86,101.11,32.55,31.7,298.36
3/17/2009,90.03999,85.03,19.97,29.33,78.17999,100.56,33.6604,33.14,287.24
3/18/2009,93.09,87.82001,20.22,29.7,79.92999,104.37,34.7305,34.5,283.64
3/19/2009,94.35001,87.12,20.64,29.67999,78.94,104.5,34.08501,34.09,283.24
3/20/2009,93.59,84.25,20.92,29.17999,76.71001,103.92,33.22,32.95,288.2
3/23/2009,92.08,90.60001,21.36,30.89999,82.22,103.02,35.88,35.94,270.68
3/24/2009,90.95,88.75999,21.00999,30.33099,80.60001,104,35.03999,34.52,275.68
3/25/2009,91.98,89.36,20.69,30.47,81.45,102.60001,35.12,35.33,274.8
3/26/2009,91.92999,92.91,21.05,31.41,83.11,103.78999,35.81,36.78,265.52
3/27/2009,90.69,90.64,20.66,30.82001,81.61,104.56,35.08,35.64999,270.96004
3/30/2009,89.98,87.66,19.91,30.06,78.78999,104.96001,33.57001,34.14,277.59996
3/31/2009,90.28,88.59,20,30.32001,79.52,105.71001,33.86,34.75999,274.8
4/1/2009,91.03,89.8,19.95,30.77,81.06,106.37,34.73,35.39999,271.10716
4/2/2009,88.8,93.61,20.72,31.75999,83.42999,105.07001,35.78,37.25,262.03996
4/3/2009,87.59,95.28,21.03999,32.35001,84.25999,102.92,36.31,38.24001,257.12
4/6/2009,85.27,94.14999,20.77901,32.27,83.60001,102.48,36,37.60001,258
4/7/2009,86.74001,91.09,20.41,31.42,81.64999,102.74001,35.02,36.16,265.15996
4/8/2009,86.61,92.50999,20.56,31.95,82.53,103.64999,35.34,36.78999,260
4/9/2009,86.31,97.38,20.86,32.94,85.81,102.35001,37.13,39.28,252.03996
4/13/2009,87.88,97.3,20.95,32.89,85.83,103.28999,37.33,39.53,252.36
4/14/2009,87.37,94.92999,20.57001,32.49001,84.35001,103.83,36.37,38.14,255.8
4/15/2009,87.5,96.03999,20.44,32.39999,85.25,103.64999,37.03,39,256.32
4/16/2009,85.81,98.61,20.35001,33.24001,86.5,102.83,37.53,40.17999,249.56
4/17/2009,85.22,99.81,20.2,33.31,87.08,101.7,37.84,40.78999,249.2
4/20/2009,86.95,94.88,19.44,32.24001,83.42999,103.24001,35.81,38.12,257.36
4/21/2009,86.89,97.34,19.50999,32.69,85.06,102.22,36.77,39.78999,253.71996
4/22/2009,87.38,97.60001,19.53999,32.78999,84.53999,101.60001,36.45,39.75,252.96004
4/23/2009,88.8,97.41,19.8,33.11,85.37,101.59,36.78999,39.78,250.40004
4/24/2009,89.72,99.75999,20.10001,33.69,86.66,100.57001,37.39,40.83,245.44
4/27/2009,89.00999,98.92,19.60001,33.73,85.84,101,36.94,40.07001,245.64
4/28/2009,87.75,99.23,19.46001,33.48,85.57001,99.35001,36.77,40.19,247.71996
4/29/2009,88.33,101.88,19.91,33.94,87.39,98.47,37.67999,41.87,244.24
4/30/2009,87.27,101.67999,19.98,34.28,87.42,98.08,37.59,41.56,241.44
5/1/2009,86.95,101.56,20.58,34.37,87.89,97.11,37.83,41.74001,241.0796
5/4/2009,88.64011,105.74001,20.9799,35.05,90.88,97.42999,39.61,43.80901,236
5/5/2009,88.25,105.03,20.67999,35.02,90.57001,97.31,39.28,43.42999,236.39116
5/6/2009,89.53999,105.827,21.23,35.03,92.14101,97.08,40.44,44.03,236.48
5/7/2009,89.44,103.23,21.27,34.21001,90.86,94.71001,39.88,42.84,242.15996
5/8/2009,89.98,106.41,21.8,34.23,92.98,94.94,41.28,44.75999,241.52
5/11/2009,89.69,104.35001,21.62,34.35001,91.24001,96.28999,40.11,43.62,241.12
5/12/2009,90.7,103.19,21.84,33.92999,90.97,96.64,39.95,42.96001,244.03996
5/13/2009,91.09,98.84,21.59,33.02,88.67999,97.69,38.71001,40.66,250.64
5/14/2009,91.03,100.19,21.73,33.39,89.44,98.07001,39.13,41.56799,247.92
5/15/2009,91.55,99.42,21.17999,33.37,88.71001,98.03999,38.61,40.95,248
5/18/2009,90.36,102.96001,21.74001,34.24001,91.23,96.52,39.89,42.78999,240.96004
5/19/2009,90.96001,103.39999,21.74001,34.39999,91.12,96.00999,39.78,42.64999,240.32
5/20/2009,92.25,102.57001,22.09,34.28,90.50999,97.02,39.44,42.3,241.03996
5/21/2009,93.85001,101.07001,21.91,33.64999,89.21001,94.58,38.86,41.78,245.15996
5/22/2009,94.14999,100.2,22.23,33.53999,89.02,93.53,38.78,41.36,246.40004
5/26/2009,93.75999,104.11,22.28,34.78999,91.3,92.12,39.75,43.17999,236.76
5/27/2009,93.45,102.50999,22.38,34.55,89.67,90.492,38.91,42.2,238.40004
