Date,GLD,MDY,QQQ,SPY,TLT,VBR,VTV,PSQ
9/17/2015,108.41,262.02,107.13,199.73,120.25,102.79,79.65,55.43
9/18/2015,109.21,256.64,105.35,195.45,122.1,101.21,78.25,56.24
9/21/2015,108.53,258.19,105.68,196.46,120.11,101.42,78.12,56.05
9/22/2015,107.79,254.54,104.1,193.91,121.78,99.98,77.19,56.87
9/23/2015,108.22,253.9,104.18,193.6,121.77,99.62,76.99,56.87
9/24/2015,110.49,252.7,103.8,192.9,122.6,99.51,76.8,57.03
9/25/2015,109.81,252.3,102.92,192.85,121.54,98.13,76.98,57.52
9/28/2015,108.42,246.03,99.99,188.01,123.62,95.72,75.24,59.17
9/29/2015,107.98,245.62,99.47,188.12,123.97,95.53,75.51,59.45
9/30/2015,106.86,248.89,101.76,191.63,123.54,96.85,76.75,58.12
10/1/2015,106.73,248.35,102.22,192.13,123.81,96.78,76.84,57.85
10/2/2015,108.99,252.11,104.01,195,124.56,97.98,77.84,56.82
10/5/2015,108.77,256.87,105.5,198.47,122.87,100.33,79.47,56.01
10/6/2015,109.86,255.85,105,197.79,123.4,100.31,79.34,56.28
10/7/2015,109.7,259.21,105.63,199.41,122.99,101.67,80.04,55.96
10/8/2015,109.14,261.89,106.05,201.21,121.96,103.01,80.81,55.7276
10/9/2015,110.87,262.41,106.53,201.33,122.28,102.99,80.7,55.47
10/12/2015,111.31,262.21,106.79,201.52,123.21,102.89,80.66,55.34
10/13/2015,111.86,259.69,106.1,200.25,123.42,101.92,80.23,55.69
10/14/2015,113.81,257.81,105.93,199.29,124.5,101.18,79.83,55.77
10/15/2015,113.29,260.82,107.67,202.35,123.89,102.56,80.99,54.86
10/16/2015,112.49,260.79,108.12,203.27,123.93,102.47,81.35,54.61
10/19/2015,112.02,261.7,108.74,203.37,123.59,102.5,81.21,54.27
10/20/2015,112.73,261.69,108.18,203.09,122.83,102.92,81.24,54.57
10/21/2015,111.73,258.79,107.52,201.85,124.05,101.62,80.72,54.88
10/22/2015,111.69,260.67,109.71,205.26,124.26,102.42,82.09,53.79
10/23/2015,111.5,261.98,112.78,207.51,123.2,103.31,82.91,52.27
10/26/2015,111.43,261.33,112.85,207,124.02,102.81,82.6,52.24
10/27/2015,111.68,259.26,113.08,206.6,124.33,101.73,82.35,52.13
10/28/2015,110.78,264.59,114.02,208.95,123.83,104.08,83.45,51.7
10/29/2015,109.72,263.07,113.84,208.83,121.86,103.45,83.13,51.76
10/30/2015,109.3,262.71,113.33,207.93,122.78,103.27,82.62,51.97
11/2/2015,108.59,266.67,114.61,210.39,121.95,105.1,83.68,51.41
11/3/2015,106.98,266.93,115.01,211,120.95,105.29,83.86,51.25
11/4/2015,105.97,266.64,115.02,210.36,121.09,104.93,83.6,51.22
11/5/2015,105.64,266.7,114.71,210.15,120.77,105.09,83.49,51.36
11/6/2015,104.1,266.39,114.79,210.04,119,105.26,83.55,51.33
11/9/2015,104.4,264.14,113.57,208.08,118.33,104.05,82.76,51.84
11/10/2015,104.18,265.46,113.28,208.56,118.68,104.36,82.98,51.99
11/11/2015,103.83,263.87,113.14,207.74,118.43,103.75,82.71,52.08
11/12/2015,103.85,258.32,112.04,204.84,119,101.57,81.43,52.58
11/13/2015,103.56,255.82,109.84,202.54,119.68,100.75,80.85,53.58
11/16/2015,103.71,259.25,111.42,205.62,119.57,101.88,82.15,52.83
11/17/2015,102.34,258.18,111.49,205.47,119.77,101.46,81.98,52.79
11/18/2015,102.43,262.91,113.63,208.73,120.02,103.09,83.18,51.78
11/19/2015,103.56,262.47,113.71,208.55,120.82,102.9,83.11,51.75
11/20/2015,103.09,263.75,114.48,209.3108,120.45,103.39,83.17,51.4
11/23/2015,102.26,264.31,114.15,209.07,120.82,103.78,83.02,51.52
11/24/2015,102.94,265.93,114.05,209.35,120.81,104.33,83.25,51.58
11/25/2015,102.46,266.74,114.15,209.32,121.09,104.71,83.15,51.54
11/27/2015,101.25,267.7,114.31,209.56,120.97,104.99,83.26,51.45
11/30/2015,101.92,266.22,114.02,208.69,121.45,104.63,83.07,51.59
12/1/2015,102.28,268.49,115.16,210.68,122.83,105.45,83.96,51.05
12/2/2015,100.69,265.39,114.45,208.529,122.87,104.07,82.97,51.37
12/3/2015,101.76,260.89,112.51,205.61,119.53,102.61,81.85,52.23
12/4/2015,104.02,264.07,115.14,209.62,120.58,103.54,83.45,51.025
12/7/2015,102.67,261.61,114.62,208.35,121.75,102.17,82.91,51.25
12/8/2015,102.84,259.8,114.63,206.949,121.81,101.27,82.08,51.19
12/9/2015,102.64,256.67,112.89,205.34,121.68,100.34,81.74,52.03
12/10/2015,102.55,257.23,113.4,205.87,121.84,100.49,81.92,51.76
12/11/2015,103.11,253.37,110.79,201.88,123.76,98.64,80.4,52.98
12/14/2015,101.79,252.11,111.63,202.9008,122.16,97.89,80.79,52.58
12/15/2015,101.52,254.71,112.31,205.0308,121.44,99.08,81.9,52.25
12/16/2015,102.75,257.35,113.98,208.03,121.18,100.28,83.1,51.485
12/17/2015,100.5,254.25,112.32,204.86,122.55,99.06,81.91,52.23
12/18/2015,102.04,249.75,109.83,200.0208,123.23,97.65,80.47,53.19
12/21/2015,103.15,251.53,111.05,201.67,123.2,98.32,80.49,52.635
12/22/2015,102.61,253.9,111.78,203.5,122.31,99.4,81.38,52.31
12/23/2015,102.31,257.26,112.61,206.02,121.39,100.12,82.55,51.9
12/24/2015,103.05,257.22,112.59,205.68,121.83,100.26,82.4,51.91
12/28/2015,102.27,256.9,112.53,205.21,122.19,99.7,82.11,51.939
12/29/2015,102.2,258.96,114.3,207.4,120.16,100.6,82.87,51.14
12/30/2015,101.42,256.73,113.27,205.93,120.04,99.72,82.29,51.56
12/31/2015,101.46,254.04,111.86,203.87,120.58,98.77,81.52,52.2
1/4/2016,102.89,250.82,109.5,201.0192,121.45,97.32,80.53,53.3
1/5/2016,103.18,250.9,109.31,201.36,120.96,97.54,80.79,53.46
1/6/2016,104.67,247.36,108.26,198.82,122.59,96.02,79.64,53.94
1/7/2016,106.15,241.04,104.87,194.05,122.81,93.59,77.78,55.62
1/8/2016,105.68,237.82,104.01,191.923,123.36,92.27,76.86,56.05
1/11/2016,104.74,237.1,104.33,192.11,122.01,92.04,76.81,55.87
1/12/2016,104.21,238.08,105.54,193.6608,123.77,92.17,77.28,55.22
1/13/2016,104.72,231.6608,101.9,188.83,124.99,89.64,75.67,57.17
1/14/2016,103.02,234.4,104.07,191.93,123.82,90.66,76.9,55.93
1/15/2016,104.08,231.03,100.84,187.81,125.752,89.19,75.24,57.65
1/19/2016,103.98,229.76,101.06,188.06,125.36,88.39,75.25,57.53
1/20/2016,105.37,228.27,100.75,185.65,126.68,87.98,74.1,57.68
1/21/2016,105.49,228.62,100.85,186.69,125.82,87.95,74.44,57.62
1/22/2016,105,234.34,103.77,190.52,125.34,90.01,75.76,55.97
1/25/2016,106.08,229.48,102.23,187.64,126.02,87.99,74.44,56.81
1/26/2016,107.29,234.62,103.15,190.2,126.08,90.16,75.72,56.28
1/27/2016,107.69,232.25,100.58,188.13,126.05,89.35,75.33,57.7
1/28/2016,106.54,232.34,102,189.11,126.23,89.62,75.65,56.88
1/29/2016,106.9492,239.97,104.13,193.7208,127.3,92.48,77.64,55.72
2/1/2016,108.05,239.61,104.41,193.65,126.67,92.33,77.51,55.58
2/2/2016,108.09,234.51,102.15,190.16,129.02,90.41,75.98,56.73
2/3/2016,109.25,236.14,101.66,191.3,127.95,91.07,76.6,57.04
2/4/2016,110.57,237.89,101.65,191.6,128.57,91.79,76.85,57.04
2/5/2016,112.32,232.83,98.12,187.95,128.72,90.09,76,59.02
2/8/2016,113.83,228.85,96.62,185.42,131.49,88.79,75.18,59.94
2/9/2016,113.58,228.22,96.32,185.43,131.63,88.37,75.09,60.12
2/10/2016,114.46,228.76,96.69,185.27,132.79,88.34,74.9,59.84
2/11/2016,119.0592,225.58,96.55,182.86,133.72,87,73.67,59.93
2/12/2016,118.36,229.74,98.02,186.63,131.5,88.67,75.32,59.02
2/16/2016,114.77,234.67,100.23,189.78,130.11,90.4,76.48,57.77
2/17/2016,115.48,238.36,102.5,192.88,129.31,91.69,77.62,56.43
2/18/2016,118.29,237.78,101.33,192.09,130.9,91.55,77.51,57.04
2/19/2016,117.58,237.9,101.63,192,131.005,91.5,77.35,56.85
2/22/2016,115.49,240.93,103.28,194.78,130.94,92.79,78.43,55.96
2/23/2016,117.22,238.8,101.58,192.32,131.47,91.88,77.43,56.87
2/24/2016,117.61,240.28,102.55,193.2,131.21,92.6,77.67,56.31
2/25/2016,117.92,243.03,103.56,195.54,131.68,93.5,78.59,55.77
2/26/2016,117.11,244.18,103.43,195.0892,130.41,93.99,78.4,55.86
2/29/2016,118.64,242.94,102.5,193.56,130.98,93.87,77.72,56.33
3/1/2016,117.77,248.5,105.79,198.11,128.43,95.67,79.43,54.51
3/2/2016,118.68,250.66,105.83,199,128.96,96.82,80.08,54.52
3/3/2016,120.73,253.34,105.63,199.775,129.43,98.04,80.5,54.62
3/4/2016,120.54,255.09,105.67,200.43,128.6,98.78,80.81,54.59
3/7/2016,121.14,256.27,105.02,200.59,128.56,99.59,81.1,54.91
3/8/2016,120.58,251.34,104.15,198.4,129.98,97.48,80.16,55.38
3/9/2016,119.58,252.46,104.82,199.38,129.19,98.01,80.61,55.01
3/10/2016,121.5,251.66,104.66,199.54,128.66,97.77,80.61,55.1
3/11/2016,119.41,256.55,106.49,202.76,127.36,99.63,81.89,54.15
3/14/2016,117.87,255.63,106.67,202.5,127.76,99.25,81.68,54.05
3/15/2016,117.96,253.92,106.63,202.17,127.88,98.02,81.45,54.08
3/16/2016,120.59,256.65,107.58,203.34,128.26,99.05,81.86,53.6
3/17/2016,120.13,259.26,107.52,204.63,128.79,100.6,82.52,53.63
3/18/2016,119.8,259.7,107.37,204.38,129.06,101.12,82.89,53.52
3/21/2016,118.96,259.83,107.79,204.67,128.07,100.97,82.41,53.3
3/22/2016,119.31,259.81,108.12,204.56,128.04,100.99,82.29,53.18
3/23/2016,116.61,256.7,107.23,203.2092,129.49,99.43,81.71,53.6001
3/24/2016,116.33,256.91,107.26,203.12,129.54,99.66,81.66,53.57
3/28/2016,116.6,257.88,107.11,203.24,129.71,99.81,81.69,53.63
3/29/2016,118.76,262.65,108.83,205.1208,131.07,101.72,82.22,52.8
3/30/2016,117.1,262.59,109.36,206.02,129.69,101.76,82.53,52.5481
3/31/2016,117.64,262.72,109.2,205.52,130.61,101.88,82.39,52.6
4/1/2016,116.93,264.19,110.36,206.92,130.68,102.01,82.76,52.05
4/4/2016,116.15,261.43,109.94,206.25,130.76,100.99,82.4,52.25
4/5/2016,117.66,258.78,108.88,204.1892,132.19,99.85,81.63,52.74
4/6/2016,116.94,261.37,110.67,206.42,131.23,100.61,82.34,51.8799
4/7/2016,118.61,257.9592,109.08,203.95,132.85,99.35,81.37,52.63
4/8/2016,118.43,259.57,109,204.4992,132.01,100.1,81.67,52.68
4/11/2016,120.03,259.1,108.6,204.0201,131.84,100.1,81.6,52.85
4/12/2016,120.05,261.98,109.51,205.92,130.93,101.4,82.43,52.41
4/13/2016,118.77,266.34,110.91,208.0008,131.39,103.17,83.36,51.72
4/14/2016,117.11,265.29,110.92,208.01,130.76,102.91,83.38,51.72
4/15/2016,117.92,266.45,110.64,207.78,131.88,103.251,83.28,51.85
4/18/2016,117.74,267.62,111.23,209.2392,131.31,103.75,83.89,51.58
4/19/2016,119.58,268.61,110.55,209.9,130.9,104.31,84.55,51.88
4/20/2016,118.97,268.76,110.64,210.1,129.46,104.3,84.69,51.87
4/21/2016,119.42,266.41,110.65,208.97,128.69,103.3,84.11,51.84
4/22/2016,117.89,268.7,108.98,208.97,128.36,104.47,84.34,52.64
4/25/2016,118.23,267.27,108.98,208.61,127.83,103.75,84.08,52.62
4/26/2016,118.7,269.52,108.45,208.9192,127.25,104.96,84.42,52.87
4/27/2016,119.04,270.89,107.58,209.35,128.52,105.58,84.93,53.29
4/28/2016,121.29,267.35,106.28,207.4475,129.05,104.54,84.12,53.92
4/29/2016,123.65,265.85,105.72,206.3308,129.38,104.02,83.64,54.23
5/2/2016,123.24,268.3,106.72,207.97,127.82,104.66,84.18,53.72
5/3/2016,122.96,264.53,105.73,206.1592,129.43,103.11,83.33,54.22
5/4/2016,122.21,263.41,105.05,205.01,130.14,102.61,82.74,54.59
5/5/2016,122.07,263.24,105.02,204.97,131.01,102.48,82.74,54.59
5/6/2016,123.18,264.46,105.58,205.72,130.45,103.17,82.96,54.29
5/9/2016,120.65,264.4,105.88,205.8892,130.86,102.89,82.82,54.14
5/10/2016,120.98,267.53,107.33,208.45,130.87,104.17,83.85,53.37
5/11/2016,122.12,264.9,106.36,206.5,131.61,103.16,83.34,53.88
5/12/2016,121.16,264.81,105.89,206.56,131.01,102.82,83.38,54.1
5/13/2016,121.71,262.18,105.5,204.76,132.28,101.82,82.53,54.3
5/16/2016,121.8,264.93,106.82,206.78,131.14,102.85,83.31,53.63
5/17/2016,122.22,262.06,105.48,204.8508,131.36,101.74,82.64,54.02
5/18/2016,120.1,261.45,105.86,204.91,129.49,101.68,82.71,54.09
5/19/2016,119.87,260.56,105.31,204.2,130.05,101.14,82.5,54.38
5/20/2016,119.71,264.19,106.47,205.49,130.15,102.41,82.93,53.77
5/23/2016,119.37,263.63,106.33,205.21,130.44,102.22,82.71,53.88
5/24/2016,117.3,268,108.46,207.87,129.86,103.77,83.65,52.77
5/25/2016,116.98,269.66,109.24,209.28,129.37,104.66,84.4,52.376
5/26/2016,116.58,269.78,109.56,209.34,130.04,104.51,84.29,52.23
5/27/2016,115.62,271.98,110.13,210.24,129.85,105.22,84.66,51.97
5/31/2016,116.06,271.82,110.34,209.84,130.16,105.48,84.53,51.82
6/1/2016,115.94,273.09,110.35,210.27,130.42,106,84.73,51.85
6/2/2016,115.67,274.89,110.58,210.91,131.36,106.63,84.96,51.745
6/3/2016,118.88,273.38,110.06,210.28,133.23,106.14,84.69,51.98
6/6/2016,118.92,275.81,110.46,211.35,132.24,107.33,85.27,51.79
6/7/2016,118.82,276.69,110.18,211.68,132.56,107.76,85.51,51.9199
6/8/2016,120.58,277.99,110.37,212.37,133.27,108.26,85.77,51.84
6/9/2016,121.25,277.28,110.19,212.08,134.13,107.77,85.59,51.94
6/10/2016,121.74,273.38,108.94,210.07,134.78,106.23,84.88,52.53
6/13/2016,122.64,270.44,108.03,208.4492,135.38,104.96,84.21,52.97
6/14/2016,122.77,269.46,108.03,208.04,135.28,104.21,83.41,52.95
6/15/2016,123.68,269.96,107.72,207.75,135.8,104.36,83.3,53.09
6/16/2016,122.38,269.77,108.04,208.37,136.46,104.14,83.66,52.94
6/17/2016,123.95,268.93,106.49,206.52,135.61,104.48,83.65,53.55
6/20/2016,123.21,271.76,107.16,207.85,134.16,105.47,84.09,53.2
6/21/2016,120.84,271.97,107.5,208.44,133.54,105.43,84.39,53.05
6/22/2016,120.9,271.08,107.24,208.1,133.76,105.21,84.29,53.16
6/23/2016,120.11,276.1,108.77,210.81,132.23,107.04,85.49,52.42
6/24/2016,126.01,264.93,104.29,203.13,135.78,102.8,82.35,54.55
6/27/2016,126.68,257.47,102.22,199.6,139.17,99.54,80.78,55.62
6/28/2016,125.32,262.4192,104.46,203.1997,139.46,101.34,82.15,54.44
6/29/2016,125.84,267.45,106.31,206.66,138.39,103.42,83.62,53.48
6/30/2016,126.47,272.23,107.54,209.475,138.9,105.31,84.99,52.83
7/1/2016,128.41,272.78,108.08,209.9208,140.57,105.67,85.02,52.6
7/5/2016,129.47,269.65,107.42,208.41,142.33,104,84.24,52.92
7/6/2016,130.23,271.05,108.3,209.66,142.56,104.57,84.78,52.49
7/7/2016,129.74,271.52,108.62,209.526,142.55,104.64,84.57,52.32
7/8/2016,130.52,276.67,110.3,212.65,143.6,106.63,85.82,51.48
7/11/2016,129.29,278.22,110.93,213.4,142.34,107.52,86.11,51.21
7/12/2016,127.15,281,111.49,214.95,140,108.98,86.81,50.94
7/13/2016,128.32,280.24,111.22,214.92,141.65,108.85,87,51.08
7/14/2016,127.33,280.88,111.98,216.12,139.59,109.03,87.47,50.71
7/15/2016,126.84,280.87,111.8,215.83,138.39,109.29,87.42,50.79
7/18/2016,127.04,281.24,112.54,216.4092,138.26,109.38,87.54,50.45
7/19/2016,127.21,280.72,112.13,216.19,139.04,109.06,87.45,50.66
7/20/2016,125.39,281.9,113.44,217.085,138.28,109.58,87.75,50.06
7/21/2016,127.3,280.25,113.18,216.265,138.56,109.1,87.44,50.16
7/22/2016,126.35,282.51,113.65,217.24,138.8,109.79,87.88,49.95
7/25/2016,125.47,281.47,113.66,216.65,138.7,109.48,87.58,49.96
7/26/2016,126,283.06,113.79,216.75,138.92,110.11,87.66,49.89
7/27/2016,128.03,281.88,114.58,216.52,140.65,109.65,87.34,49.55
7/28/2016,127.66,282.81,114.98,216.77,140.39,109.8,87.29,49.38
7/29/2016,128.98,283.78,115.23,217.12,141.56,110.2,87.38,49.28
8/1/2016,129.22,283.02,115.84,216.94,139.77,109.73,87.03,49.01
8/2/2016,130.27,279.8,114.96,215.5492,138.33,108.42,86.55,49.39
8/3/2016,129.65,281.6,115.34,216.18,138.41,109.34,86.87,49.23
8/4/2016,129.87,281.64,115.67,216.4097,139.45,109.29,86.92,49.06
8/5/2016,127.55,284.36,116.78,218.18,138,110.6,87.81,48.62
8/8/2016,127.44,284.42,116.65,218.05,138.26,110.69,87.86,48.66
8/9/2016,127.96,284.32,116.92,218.18,139.62,110.62,87.86,48.54
8/10/2016,128.56,283.47,116.62,217.64,140.16,110.08,87.57,48.66
8/11/2016,127.67,284.13,117.12,218.65,138.91,110.47,88.02,48.45
8/12/2016,127.4,283.63,117.2,218.46,140.08,110.26,87.92,48.425
8/15/2016,127.84,285.76,117.7,219.09,138.76,111.28,88.18,48.22
8/16/2016,128.47,283.02,117.05,217.96,138.39,110.4,87.78,48.47
8/17/2016,128.5,282.51,117.26,218.37,139.22,110.22,87.96,48.38
8/18/2016,129.11,284.45,117.29,218.86,139.44,111.06,88.23,48.38
8/19/2016,127.97,284.53,117.26,218.54,138.71,110.97,88.08,48.41
8/22/2016,127.78,284.8,117.35,218.53,139.88,111.04,88.01,48.35
8/23/2016,127.76,286.21,117.56,218.97,140.03,111.67,88.15,48.28
8/24/2016,126.34,284.78,116.8,217.85,139.7,110.81,87.88,48.6
8/25/2016,126.23,285.17,116.61,217.7,139.17,111.13,87.83,48.68
8/26/2016,126.05,284.07,116.78,217.29,138.36,110.64,87.6,48.61
8/29/2016,126.3,286.27,116.94,218.3608,140.21,111.38,88.2,48.51
8/30/2016,125.03,286.19,116.56,218,139.67,111.37,88.16,48.68
8/31/2016,124.78,285.08,116.44,217.38,139.87,111,87.97,48.74
9/1/2016,125.29,284.95,116.74,217.39,139.77,110.81,87.86,48.58
9/2/2016,126.57,287.89,117.12,218.37,138.63,111.99,88.33,48.445
9/6/2016,128.71,287.27,117.85,219.0308,139.64,112.01,88.45,48.13
9/7/2016,128.27,288.35,117.92,219.01,139.54,112.63,88.48,48.11
9/8/2016,127.59,287,117.23,218.51,137.79,112.45,88.52,48.36
9/9/2016,126.75,278.55,114.28,213.28,135.52,109.02,86.49,49.59
9/12/2016,126.59,281.9,116.33,216.34,135.59,110.14,87.62,48.73
9/13/2016,125.75,276.78,115.29,213.23,134.05,108.05,85.61,49.15
9/14/2016,126.18,276,115.84,213.15,134.25,107.74,85.29,48.9
9/15/2016,125.37,278.86,117.64,215.28,133.67,108.87,86.1,48.15
9/16/2016,125.06,276.37,117.29,213.37,134.75,108.57,85.71,48.15
9/19/2016,125.32,278.42,116.78,213.41,134.31,109.32,85.86,48.37
9/20/2016,125.44,277.05,117,213.42,134.78,108.01,85.75,48.27
9/21/2016,127.27,280.75,118.15,215.82,135.87,109.69,86.72,47.81
9/22/2016,127.57,284.06,119.09,217.18,136.95,111.19,87.16,47.42
9/23/2016,127.65,281.81,118.33,215.99,136.82,110.25,86.73,47.75
9/26/2016,127.55,280.34,117.34,214.24,137.69,109.55,85.96,48.13
9/27/2016,126.62,280.62,118.5,215.57,138.7,109.7,86.46,47.67
9/28/2016,126.22,282.99,118.7,216.64,138.4,110.92,87.13,47.58
9/29/2016,126.07,279.84,117.84,214.68,138.75,109.69,86.3,47.91
9/30/2016,125.64,282.27,118.72,216.3,137.51,110.66,87,47.59
10/3/2016,125.32,280.21,118.55,215.78,136.81,110.13,86.75,47.64
10/4/2016,120.97,278.87,118.37,214.68,135.21,109.44,86.29,47.7
10/5/2016,120.78,280.27,118.79,215.63,134.58,110.18,86.83,47.52
10/6/2016,119.66,280.86,118.73,215.78,133.83,110.23,86.91,47.54
10/7/2016,119.74,278.8,118.47,215.04,133.92,109.3,86.61,47.63
10/10/2016,120.16,281.14,119.22,216.16,133.13,110.22,87.04,47.34
10/11/2016,119.55,276.5,117.52,213.43,132.83,108.59,86.01,48.04
10/12/2016,119.74,277.58,117.42,213.71,132.96,108.88,86.07,48.08
10/13/2016,120.03,276.48,117,213.01,133.46,108.21,85.78,48.24
10/14/2016,119.36,276.34,117.14,213.12,131.59,108.17,85.81,48.19
10/17/2016,119.68,276.21,116.82,212.38,132.43,108.05,85.59,48.33
10/18/2016,120.42,277.72,117.86,213.71,132.86,108.67,86.07,47.89
10/19/2016,121.11,279,117.85,214.28,132.97,109.28,86.28,47.9
10/20/2016,120.74,277.91,117.71,213.88,133.11,108.91,86.1,47.94
10/21/2016,120.83,277.76,118.15,213.98,133.31,108.81,85.94,47.79
10/24/2016,120.56,279.04,119.57,214.89,132.73,109.27,86.23,47.17
10/25/2016,121.47,277.05,119.19,214.17,133.08,108.49,86.18,47.34
10/26/2016,120.79,275.56,118.38,213.74,132.18,108.11,86.36,47.64
10/27/2016,121.01,273.35,117.84,213.17,130.74,107.04,86.27,47.85
10/28/2016,121.58,272.8,117.1,212.54,130.45,106.76,85.97,48.19
10/31/2016,121.94,274.77,116.99,212.55,131.25,107.43,86.05,48.215
11/1/2016,122.73,271.75,116.11,211.01,131.01,106.22,85.54,48.5859
11/2/2016,123.64,269.11,115.18,209.74,131.58,105.11,85.03,48.99
11/3/2016,124.3,268.63,114.05,208.78,130.57,105.08,84.78,49.45
11/4/2016,124.39,269.07,113.65,208.55,131.74,105.17,84.65,49.6372
11/7/2016,122.15,274.75,116.35,213.15,130.62,107.48,86.49,48.4
11/8/2016,121.64,275.43,117.11,214.11,130.09,107.67,86.78,48.12
11/9/2016,121.56,280.44,117.65,216.3792,124.57,110.35,88.26,47.91
11/10/2016,119.75,281.69,115.75,216.92,122.73,111.53,89.16,48.69
11/11/2016,117.1,284.47,115.8,216.42,122.04,113.21,88.99,48.63
11/14/2016,116.11,289,114.63,216.59,121.31,115.27,89.61,49.13
11/15/2016,117.12,290.42,116.22,218.28,121.91,115.81,90.26,48.43
11/16/2016,116.77,290.48,116.91,217.87,123.01,115.65,89.77,48.17
11/17/2016,116.17,292.36,117.76,218.99,121.2,116.22,90.12,47.81
11/18/2016,115.15,292.42,117.32,218.5,120.85,116.39,89.99,47.99
11/21/2016,115.58,294.43,118.54,220.15,121.15,117.2,90.57,47.48
11/22/2016,115.54,296.52,118.9,220.58,121.11,118.3,90.83,47.35
11/23/2016,113.25,297.83,118.42,220.7,120.64,118.9,90.94,47.53
11/25/2016,112.61,298.69,118.8,221.52,120.82,119.3,91.41,47.4
11/28/2016,113.8,296.52,118.53,220.48,121.71,118.19,90.95,47.48
11/29/2016,113.27,297.22,118.94,220.91,122.22,118.28,91.01,47.32
11/30/2016,111.75,296.43,117.5,220.38,120.24,118.4,91.21,47.93
12/1/2016,111.54,295.75,115.47,219.57,118.73,118.28,91.46,48.71
12/2/2016,112.14,295.99,115.7,219.68,119.6,118.42,91.35,48.64
12/5/2016,111.54,299.25,116.6,221,119.47,120,91.85,48.24
12/6/2016,111.43,302.24,116.88,221.7,119.38,121.24,92.23,48.13
12/7/2016,111.83,305.7,118.36,224.6,120.4,122.62,93.46,47.53
12/8/2016,111.57,309.09,118.57,225.15,118.98,124.06,93.64,47.44
12/9/2016,110.4,308.39,119.5,226.51,117.5,124.17,94.19,47.08
12/12/2016,110.82,306.64,118.96,226.25,117.72,123.04,94.24,47.29
12/13/2016,110.45,307.22,120.46,227.76,118.14,123.16,94.73,46.68
12/14/2016,108.83,303.34,120.21,225.88,116.82,121.5,93.84,46.8
12/15/2016,107.34,304.68,120.4,226.81,117.41,122.17,94.31,46.71
12/16/2016,108.05,302.93,119.6,225.04,117.14,122.14,94.2,46.85
12/19/2016,108.59,304.66,120.09,225.53,118.4,122.87,94.45,46.69
12/20/2016,107.79,306.45,120.55,226.4,117.81,123.92,94.76,46.5
12/21/2016,107.85,305.06,120.46,225.77,118.33,123.38,94.57,46.555
12/22/2016,107.59,303.24,120.12,225.38,117.81,121.73,93.82,46.69
12/23/2016,107.93,303.92,120.2,225.71,118.05,122.18,93.89,46.65
12/27/2016,108.56,305.12,120.82,226.27,117.67,122.63,94.01,46.38
12/28/2016,108.86,302.02,119.88,224.4,118.53,121.28,93.23,46.77
12/29/2016,110.29,302.91,119.71,224.35,118.95,121.47,93.19,46.85
12/30/2016,109.61,301.73,118.48,223.53,119.13,121,93.01,47.3
1/3/2017,110.47,303.36,119.54,225.24,119.64,121.89,93.63,46.89
1/4/2017,110.86,308.16,120.19,226.58,120.1,123.8,94.14,46.62
1/5/2017,112.58,305.74,120.87,226.4,121.98,122.6,93.79,46.36
1/6/2017,111.75,305.45,121.93,227.21,120.86,122.34,93.88,45.95
1/9/2017,112.67,303.53,122.33,226.46,121.83,121.11,93.37,45.83
1/10/2017,113.15,305.5,122.6,226.46,121.75,122.09,93.36,45.73
1/11/2017,113.5,306.73,122.93,227.1,122.16,122.63,93.7,45.62
1/12/2017,113.91,304.96,122.74,226.53,121.89,121.66,93.42,45.66
1/13/2017,114.21,306.65,123.16,227.05,121.31,122.31,93.55,45.5
1/17/2017,115.85,303.93,122.79,226.25,122.58,121.25,93.05,45.66
1/18/2017,114.87,305.18,123.04,226.75,121.01,121.73,93.21,45.54
1/19/2017,114.77,303.03,122.98,225.91,120.18,120.79,92.81,45.58
1/20/2017,115.05,304.58,123.25,226.74,119.94,121.38,93.24,45.47
1/23/2017,115.79,303.81,123.35,226.15,121.14,120.88,92.92,45.45
1/24/2017,115.27,308.36,124.18,227.6,120.31,122.61,93.6,45.12
1/25/2017,114.32,310.97,125.43,229.57,118.8,123.71,94.3,44.69
1/26/2017,113.26,309.93,125.56,229.33,119.2,123.49,94.26,44.65
1/27/2017,113.49,308.32,125.8,228.97,119.63,122.77,94.11,44.56
1/30/2017,113.97,305.67,124.82,227.55,119.27,121.3,93.52,44.875
1/31/2017,115.55,306.7,124.57,227.53,120.1,121.79,93.47,44.96
2/1/2017,115.2,305.81,125.43,227.62,119.1,121.65,93.2,44.68
2/2/2017,115.84,306.16,125.32,227.77,119.05,121.53,93.23,44.7
2/3/2017,116.13,310.19,125.68,229.34,119,123.1,94.08,44.57
2/6/2017,117.7,308.86,125.83,228.93,119.72,122.42,93.87,44.53
2/7/2017,117.46,308,126.29,228.94,120.6,121.94,93.69,44.38
2/8/2017,118.19,308.26,126.5,229.24,122.24,121.86,93.69,44.28
2/9/2017,117.29,311.15,126.96,230.6,120.83,123.1,94.29,44.11
2/10/2017,117.6,312.8,127.38,231.51,120.76,123.95,94.66,43.98
2/13/2017,116.8,313.71,128.1,232.77,120.38,124.42,95.3,43.735
2/14/2017,116.93,314.6,128.53,233.7,119.51,124.82,95.75,43.58
2/15/2017,117.45,315.58,129.29,234.92,118.96,125.28,96.18,43.33
2/16/2017,118.08,315.23,129.25,234.72,119.61,125.02,96.2,43.34
